CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
401547413,9/5/2019,16:45:00,,,43,9/5/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1022417,242258,40.83154344,-73.86208178
895533076,9/4/2019,22:41:00,9/4/2019,23:16:00,32,9/5/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,999433,236538,40.81591308,-73.94514931
143086661,9/2/2019,10:00:00,9/5/2019,17:00:00,62,9/5/2019,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,979785,159035,40.60319772,-74.0160809
303246923,9/4/2019,17:54:00,,,52,9/4/2019,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1012627,255339,40.86748378,-73.89740337
417894868,8/2/2019,19:08:00,,,17,9/4/2019,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,,,993570,216079,40.75976673,-73.96635915
250472342,9/3/2019,9:20:00,9/3/2019,9:30:00,5,9/3/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,OTHER,N.Y. POLICE DEPT,,,985184,198231,40.71078322,-73.99663247
531691845,9/3/2019,1:45:00,9/3/2019,1:50:00,40,9/3/2019,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1007163,234758,40.81101081,-73.91722896
426668372,9/3/2019,0:37:00,9/3/2019,1:00:00,47,9/3/2019,126,MISCELLANEOUS PENAL LAW,762,"ESCAPE 2,1",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1029379,261768,40.88505963,-73.83679271
832819103,9/2/2019,22:30:00,9/3/2019,10:30:00,49,9/3/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1023032,252511,40.8596822,-73.85980013
656621894,9/2/2019,14:02:00,9/2/2019,14:08:00,71,9/2/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,,,1003292,180090,40.6609699,-73.93136754
667404340,9/2/2019,10:00:00,9/2/2019,10:30:00,48,9/2/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1017192,246565,40.84338593,-73.88094158
372067153,9/1/2019,14:30:00,9/1/2019,15:00:00,28,9/1/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,996528,233614,40.80789202,-73.95564965
876870253,9/1/2019,3:10:00,9/1/2019,3:20:00,10,9/1/2019,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,984614,215904,40.7592913,-73.99868753
682042549,9/1/2019,1:00:00,9/1/2019,2:00:00,100,9/1/2019,104,RAPE,153,RAPE 3,COMPLETED,FELONY,QUEENS,,OTHER,N.Y. POLICE DEPT,,,1035212,152992,40.58646553,-73.81652172
737068610,8/31/2019,18:30:00,,,18,8/31/2019,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,989609,216015,40.75959435,-73.98065718
556288400,8/31/2019,14:30:00,8/31/2019,14:40:00,69,8/31/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1012060,169895,40.63296364,-73.89980672
159741395,8/31/2019,0:55:00,8/31/2019,1:36:00,109,8/31/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,,,1031139,216500,40.76080284,-73.83074401
720879277,8/30/2019,14:10:00,,,47,8/30/2019,678,MISCELLANEOUS PENAL LAW,566,"MARIJUANA, POSSESSION",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,,,1024831,261020,40.88302869,-73.85324502
565020666,8/30/2019,0:10:00,8/30/2019,0:15:00,49,8/30/2019,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1021397,251011,40.85557219,-73.86571915
647462784,8/29/2019,17:50:00,,,52,8/29/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,,,1018438,259932,40.88006955,-73.87637008
355434365,8/29/2019,10:00:00,8/29/2019,13:12:00,14,8/29/2019,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,989682,214036,40.75416246,-73.98039527
345506806,8/29/2019,0:00:00,8/29/2019,14:25:00,50,8/29/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,OTHER,N.Y. POLICE DEPT,,,1007514,261667,40.88486714,-73.91586762
718827073,8/28/2019,23:10:00,,,52,8/29/2019,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1019758,259418,40.87865357,-73.8715994
390522108,8/28/2019,20:15:00,8/29/2019,9:45:00,50,8/29/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,REAR OF,OTHER,N.Y. POLICE DEPT,,,1007926,261728,40.88503347,-73.91437742
152376177,8/28/2019,1:00:00,8/28/2019,1:10:00,13,8/29/2019,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,989083,205732,40.73137039,-73.98256326
740623971,8/28/2019,12:40:00,,,46,8/28/2019,126,MISCELLANEOUS PENAL LAW,199,AGGRAVATED CRIMINAL CONTEMPT,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1008934,249674,40.85194616,-73.9107764
247936429,8/27/2019,23:35:00,8/27/2019,23:40:00,48,8/28/2019,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1015261,246727,40.84383756,-73.8879199
279942321,8/27/2019,8:30:00,8/28/2019,10:00:00,44,8/28/2019,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1007885,246406,40.84297934,-73.91457973
545166178,8/27/2019,22:15:00,,,44,8/27/2019,105,ROBBERY,377,"ROBBERY,BODEGA/CONVENIENCE STORE",ATTEMPTED,FELONY,BRONX,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,,,1007643,240317,40.82626744,-73.9154756
670585949,8/27/2019,21:00:00,,,50,8/27/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1011257,261130,40.88338258,-73.90233331
805733395,8/27/2019,18:15:00,,,5,8/27/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,OTHER,OTHER,,,985184,198231,40.71078322,-73.99663247
632108033,8/27/2019,4:35:00,8/27/2019,4:40:00,115,8/27/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1014913,213014,40.75130583,-73.88933159
245638487,8/26/2019,18:45:00,8/26/2019,19:00:00,46,8/27/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1012235,252362,40.85931407,-73.89883309
179535870,8/26/2019,17:00:00,8/27/2019,10:00:00,52,8/27/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,,,1018062,261967,40.88565643,-73.8777195
372412568,9/7/1988,1:30:00,,,100,8/27/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. HOUSING POLICE,,HAMMEL,1037418,153512,40.58787987,-73.80857534
116411633,8/26/2019,12:30:00,8/26/2019,12:50:00,48,8/26/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,,,1016119,250526,40.85426164,-73.88480082
443003374,8/26/2019,1:58:00,,,32,8/26/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,1001137,236815,40.81667027,-73.93899251
951120713,8/25/2019,7:00:00,,,44,8/26/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1008800,242712,40.83283788,-73.91128625
384888787,8/23/2019,23:00:00,,,52,8/26/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,PARK/PLAYGROUND,N.Y. POLICE DEPT,,,1012027,254322,40.86469433,-73.89957691
990832898,1/1/2019,12:00:00,,,48,8/26/2019,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1011779,246746,40.84390126,-73.90050463
195224636,8/25/2019,17:00:00,8/25/2019,21:00:00,1,8/25/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,982812,201533,40.71984636,-74.00518907
753935656,8/25/2019,3:20:00,,,52,8/25/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1017545,257530,40.87348022,-73.8796113
219078410,8/25/2019,0:45:00,8/25/2019,0:55:00,77,8/25/2019,117,DANGEROUS DRUGS,514,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1005100,185677,40.67630089,-73.92483362
453215659,8/25/2019,0:00:00,,,73,8/25/2019,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1010229,182554,40.66771539,-73.90635474
981487700,8/24/2019,17:00:00,,,71,8/25/2019,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,998054,178678,40.65710398,-73.95024998
124854477,8/24/2019,5:00:00,8/24/2019,5:01:00,48,8/24/2019,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,,,1015126,245153,40.83951787,-73.88841507
513559782,8/23/2019,18:00:00,,,49,8/23/2019,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BRONX,,BRIDGE,N.Y. POLICE DEPT,,,1019887,245220,40.83968384,-73.8712084
824534070,8/23/2019,16:40:00,8/23/2019,16:54:00,70,8/23/2019,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,995107,175859,40.64937054,-73.9608759
276851984,8/23/2019,11:30:00,8/23/2019,12:00:00,105,8/23/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1052301,178740,40.65702343,-73.75473651
814983605,8/23/2019,7:15:00,,,44,8/23/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,,BUS (NYC TRANSIT),N.Y. POLICE DEPT,,,1009021,241950,40.8307458,-73.91049045
470552959,8/22/2019,20:55:00,,,113,8/22/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1045896,191113,40.69103134,-73.77770773
635859559,8/22/2019,17:30:00,,,42,8/22/2019,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1016001,244593,40.83797773,-73.88525546
407648049,7/8/2019,12:34:00,,,67,8/22/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,BROOKLYN,INSIDE,MAILBOX INSIDE,N.Y. POLICE DEPT,,,998452,173847,40.64384331,-73.9488257
394731124,2/17/2014,15:20:00,,,75,2/17/2014,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1017775,187652,40.68168289,-73.87912829
629030121,8/20/2019,18:30:00,,,108,8/21/2019,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,,,1013508,208993,40.74027396,-73.89442005
530381221,8/20/2019,15:30:00,,,44,8/21/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1007229,244161,40.8368192,-73.91695834
495546267,8/20/2019,15:50:00,,,47,8/20/2019,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1022884,265132,40.89432356,-73.86026238
831072475,8/20/2019,15:20:00,8/20/2019,15:30:00,41,8/20/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,,,1014216,238784,40.82203994,-73.89173227
669153228,8/20/2019,11:35:00,,,103,8/20/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,1039793,195661,40.70355491,-73.79967739
634476800,8/20/2019,0:29:00,,,105,8/20/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1047537,181372,40.664283,-73.77188183
935155446,8/19/2019,19:00:00,,,14,8/20/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,986713,212638,40.75032662,-73.99111204
497699999,8/19/2019,18:30:00,8/19/2019,20:20:00,113,8/19/2019,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1044711,187410,40.68087565,-73.78201401
487711317,8/19/2019,15:40:00,,,44,8/19/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,1006537,244511,40.83778162,-73.91945797
310034644,8/19/2019,4:00:00,,,52,8/19/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1016153,256549,40.87079282,-73.88464924
265743212,8/18/2019,22:55:00,,,47,8/19/2019,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,ATTEMPTED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,,,1027171,259152,40.87789054,-73.84479467
377142950,8/17/2019,20:30:00,,,52,8/19/2019,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,,,1013078,254156,40.86423534,-73.89577785
837685917,8/18/2019,22:18:00,,,34,8/18/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1006118,254594,40.8654575,-73.92093932
731506429,8/18/2019,11:00:00,8/18/2019,11:13:00,46,8/18/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,FAST FOOD,N.Y. POLICE DEPT,,,1007356,248923,40.84988916,-73.91648297
618346218,8/17/2019,22:50:00,8/17/2019,22:56:00,26,8/18/2019,105,ROBBERY,390,"ROBBERY,HOME INVASION",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,996355,235615,40.81338445,-73.95627097
666360247,8/17/2019,14:30:00,,,14,8/18/2019,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,,,987893,212916,40.75108926,-73.98685307
698294509,8/17/2019,22:19:00,,,83,8/17/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,1009333,191223,40.69151241,-73.90955229
379892816,8/17/2019,13:40:00,8/17/2019,13:40:00,41,8/17/2019,235,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1014578,239190,40.82315306,-73.8904225
714144615,8/16/2019,16:18:00,,,52,8/16/2019,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,,,1010703,253057,40.86122636,-73.90436867
498882524,8/16/2019,8:30:00,,,33,8/16/2019,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,,OTHER,N.Y. POLICE DEPT,,,1000793,243627,40.83536792,-73.94021851
861471356,8/16/2019,8:00:00,,,18,8/16/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,,,990503,215519,40.75823237,-73.97743058
144501630,8/15/2019,20:00:00,,,52,8/16/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,,STREET,N.Y. POLICE DEPT,,,1013582,256202,40.86984933,-73.89394676
612018889,8/15/2019,18:00:00,,,77,8/16/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1002206,183027,40.66903358,-73.93527404
606315167,8/15/2019,13:18:00,8/15/2019,13:21:00,14,8/15/2019,116,SEX CRIMES,177,SEXUAL ABUSE,COMPLETED,FELONY,MANHATTAN,INSIDE,BUS TERMINAL,PORT AUTHORITY,,,985679,213954,40.75393894,-73.99484365
589512080,8/15/2019,8:20:00,,,90,8/15/2019,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1000258,194907,40.7016452,-73.94226792
720782634,8/14/2019,19:50:00,,,25,8/14/2019,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,999155,230606,40.79963185,-73.94616682
998335763,8/13/2019,23:45:00,,,103,8/14/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,,STREET,N.Y. POLICE DEPT,,,1038175,195051,40.70189062,-73.80551781
321908938,8/13/2019,21:30:00,8/13/2019,22:30:00,75,8/14/2019,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1018081,185046,40.67452885,-73.8780381
245714440,8/13/2019,18:00:00,8/13/2019,18:30:00,45,8/14/2019,107,BURGLARY,233,"BURGLARY,TRUCK NIGHT",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1026043,246412,40.84292854,-73.84895307
101180117,8/8/2019,12:00:00,8/13/2019,21:00:00,100,8/14/2019,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,,,1035329,152802,40.58594335,-73.81610192
140250740,1/24/2019,1:30:00,1/24/2019,3:00:00,113,8/14/2019,104,RAPE,157,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1046367,186986,40.67970041,-73.77604737
588360277,8/13/2019,14:39:00,,,75,8/13/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1022382,184914,40.67414906,-73.86253344
646320363,8/13/2019,9:02:00,,,43,8/13/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1025385,236376,40.81538571,-73.85139274
553026455,8/12/2019,21:30:00,8/12/2019,21:35:00,32,8/13/2019,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,,,1001096,239553,40.82418539,-73.93913376
923586659,8/12/2019,6:58:00,,,44,8/12/2019,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,1005651,239600,40.82430453,-73.92267557
277319417,8/11/2019,0:00:00,,,60,8/12/2019,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,995334,149822,40.57790407,-73.96010059
590279178,8/8/2019,13:20:00,8/8/2019,23:45:00,79,8/12/2019,114,ARSON,264,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,OTHER,,,1000124,188798,40.68487765,-73.94276559
328296972,8/11/2019,1:40:00,,,45,8/11/2019,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,CHAIN STORE,N.Y. POLICE DEPT,,,1033243,240746,40.82734002,-73.82297225
575018461,8/10/2019,16:00:00,,,77,8/10/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,999272,185194,40.67498697,-73.94584563
835319934,8/10/2019,1:30:00,,,32,8/10/2019,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,OUTSIDE,,N.Y. POLICE DEPT,,,999941,234604,40.8106039,-73.94331856
979701912,8/9/2019,19:11:00,8/9/2019,19:13:00,20,8/9/2019,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,,,989307,223437,40.77996599,-73.98174172
471985750,6/5/2016,0:36:00,,,81,6/5/2016,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,INSIDE,,N.Y. POLICE DEPT,,,1001964,186902,40.67967007,-73.93613621
122952640,8/8/2019,22:00:00,8/9/2019,0:40:00,67,8/9/2019,104,RAPE,157,RAPE 1,COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,,,998032,175598,40.64865009,-73.95033556
250074330,8/8/2019,15:06:00,,,46,8/8/2019,117,DANGEROUS DRUGS,519,SALE SCHOOL GROUNDS 4,COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,,,1007082,247911,40.84711223,-73.91747681
660169844,8/8/2019,9:30:00,8/8/2019,16:00:00,90,8/8/2019,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,,,998549,199191,40.71340669,-73.9484224
940229925,8/8/2019,6:00:00,,,42,8/8/2019,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,,,1011260,240722,40.82736873,-73.90240468
147374517,8/8/2019,3:10:00,,,25,8/8/2019,113,FORGERY,725,"FORGERY,M.V. REGISTRATION",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. STATE POLICE,,,1004138,226326,40.7878746,-73.92818165
567693165,8/7/2019,19:00:00,8/8/2019,6:30:00,69,8/8/2019,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,,,1007444,171016,40.63605384,-73.91643352
